Name                                                                                                         Stmts   Miss  Cover
env/lib/python3.6/site-packages/django/db/models/lookups.py                                                    357    139    61%
env/lib/python3.6/site-packages/django/db/models/manager.py                                                     97      9    91%
env/lib/python3.6/site-packages/django/db/models/options.py                                                    415     96    77%
env/lib/python3.6/site-packages/django/db/models/query.py                                                     1046    730    30%
env/lib/python3.6/site-packages/django/db/models/query_utils.py                                                181     99    45%
env/lib/python3.6/site-packages/django/db/models/signals.py                                                     25      8    68%
env/lib/python3.6/site-packages/django/db/models/sql/__init__.py                                                 6      0   100%
env/lib/python3.6/site-packages/django/db/models/sql/compiler.py                                               838    490    42%
env/lib/python3.6/site-packages/django/db/models/sql/constants.py                                               10      0   100%
env/lib/python3.6/site-packages/django/db/models/sql/datastructures.py                                          77     26    66%
env/lib/python3.6/site-packages/django/db/models/sql/query.py                                                 1126    646    43%
env/lib/python3.6/site-packages/django/db/models/sql/subqueries.py                                             107     72    33%
env/lib/python3.6/site-packages/django/db/models/sql/where.py                                                  131     63    52%
env/lib/python3.6/site-packages/django/db/models/utils.py                                                       12      3    75%
env/lib/python3.6/site-packages/django/db/transaction.py                                                       125     71    43%
env/lib/python3.6/site-packages/django/db/utils.py                                                             180     52    71%
env/lib/python3.6/site-packages/django/dispatch/__init__.py                                                      1      0   100%
env/lib/python3.6/site-packages/django/dispatch/dispatcher.py                                                  113     35    69%
env/lib/python3.6/site-packages/django/forms/__init__.py                                                         7      0   100%
env/lib/python3.6/site-packages/django/forms/boundfield.py                                                     137    100    27%
env/lib/python3.6/site-packages/django/forms/fields.py                                                         708    478    32%
env/lib/python3.6/site-packages/django/forms/forms.py                                                          241    173    28%
env/lib/python3.6/site-packages/django/forms/formsets.py                                                       222    165    26%
env/lib/python3.6/site-packages/django/forms/models.py                                                         688    510    26%
env/lib/python3.6/site-packages/django/forms/renderers.py                                                       34      9    74%
env/lib/python3.6/site-packages/django/forms/utils.py                                                           92     59    36%
env/lib/python3.6/site-packages/django/forms/widgets.py                                                        620    378    39%
env/lib/python3.6/site-packages/django/http/__init__.py                                                          4      0   100%
env/lib/python3.6/site-packages/django/http/cookie.py                                                           13      9    31%
env/lib/python3.6/site-packages/django/http/multipartparser.py                                                 369    316    14%
env/lib/python3.6/site-packages/django/http/request.py                                                         325    238    27%
env/lib/python3.6/site-packages/django/http/response.py                                                        305    194    36%
env/lib/python3.6/site-packages/django/middleware/__init__.py                                                    0      0   100%
env/lib/python3.6/site-packages/django/middleware/cache.py                                                      78     65    17%
env/lib/python3.6/site-packages/django/middleware/common.py                                                     67     48    28%
env/lib/python3.6/site-packages/django/middleware/csrf.py                                                      150    110    27%
env/lib/python3.6/site-packages/django/middleware/security.py                                                   33     25    24%
env/lib/python3.6/site-packages/django/shortcuts.py                                                             54     41    24%
env/lib/python3.6/site-packages/django/template/__init__.py                                                     10      0   100%
env/lib/python3.6/site-packages/django/template/backends/__init__.py                                             0      0   100%
env/lib/python3.6/site-packages/django/template/backends/base.py                                                29     13    55%
env/lib/python3.6/site-packages/django/template/backends/django.py                                              74     22    70%
env/lib/python3.6/site-packages/django/template/backends/jinja2.py                                              63     62     2%
env/lib/python3.6/site-packages/django/template/base.py                                                        540    429    21%
env/lib/python3.6/site-packages/django/template/context.py                                                     164    119    27%
env/lib/python3.6/site-packages/django/template/defaultfilters.py                                              438    313    29%
env/lib/python3.6/site-packages/django/template/defaulttags.py                                                 626    500    20%
env/lib/python3.6/site-packages/django/template/engine.py                                                      110     56    49%
env/lib/python3.6/site-packages/django/template/exceptions.py                                                   12      8    33%
env/lib/python3.6/site-packages/django/template/library.py                                                     175     97    45%
env/lib/python3.6/site-packages/django/template/loader.py                                                       32     26    19%
env/lib/python3.6/site-packages/django/template/loader_tags.py                                                 175    141    19%
env/lib/python3.6/site-packages/django/template/response.py                                                     66     46    30%
env/lib/python3.6/site-packages/django/template/smartif.py                                                     107     64    40%
env/lib/python3.6/site-packages/django/template/utils.py                                                        54      8    85%
env/lib/python3.6/site-packages/django/templatetags/__init__.py                                                  0      0   100%
env/lib/python3.6/site-packages/django/templatetags/cache.py                                                    52     44    15%
env/lib/python3.6/site-packages/django/templatetags/i18n.py                                                    268    223    17%
env/lib/python3.6/site-packages/django/templatetags/l10n.py                                                     30     20    33%
env/lib/python3.6/site-packages/django/templatetags/static.py                                                   74     52    30%
env/lib/python3.6/site-packages/django/templatetags/tz.py                                                       79     57    28%
env/lib/python3.6/site-packages/django/test/__init__.py                                                          4      0   100%
env/lib/python3.6/site-packages/django/test/client.py                                                          360    270    25%
env/lib/python3.6/site-packages/django/test/html.py                                                            159    125    21%
env/lib/python3.6/site-packages/django/test/runner.py                                                          390    188    52%
env/lib/python3.6/site-packages/django/test/signals.py                                                         122     92    25%
env/lib/python3.6/site-packages/django/test/testcases.py                                                       750    502    33%
env/lib/python3.6/site-packages/django/test/utils.py                                                           485    289    40%
env/lib/python3.6/site-packages/django/urls/__init__.py                                                          7      0   100%
env/lib/python3.6/site-packages/django/urls/base.py                                                            102     79    23%
env/lib/python3.6/site-packages/django/urls/conf.py                                                             38      9    76%
env/lib/python3.6/site-packages/django/urls/converters.py                                                       33      6    82%
env/lib/python3.6/site-packages/django/urls/exceptions.py                                                        5      0   100%
env/lib/python3.6/site-packages/django/urls/resolvers.py                                                       413    224    46%
env/lib/python3.6/site-packages/django/urls/utils.py                                                            32     24    25%
env/lib/python3.6/site-packages/django/utils/__init__.py                                                         0      0   100%
env/lib/python3.6/site-packages/django/utils/_os.py                                                             26     17    35%
env/lib/python3.6/site-packages/django/utils/autoreload.py                                                     387    304    21%
env/lib/python3.6/site-packages/django/utils/baseconv.py                                                        48     25    48%
env/lib/python3.6/site-packages/django/utils/cache.py                                                          179    147    18%
env/lib/python3.6/site-packages/django/utils/crypto.py                                                          33     20    39%
env/lib/python3.6/site-packages/django/utils/datastructures.py                                                 176    101    43%
env/lib/python3.6/site-packages/django/utils/dateformat.py                                                     194    137    29%
env/lib/python3.6/site-packages/django/utils/dateparse.py                                                       50     37    26%
env/lib/python3.6/site-packages/django/utils/dates.py                                                            7      0   100%
env/lib/python3.6/site-packages/django/utils/datetime_safe.py                                                   58     42    28%
env/lib/python3.6/site-packages/django/utils/deconstruct.py                                                     23      9    61%
env/lib/python3.6/site-packages/django/utils/decorators.py                                                      89     45    49%
env/lib/python3.6/site-packages/django/utils/deprecation.py                                                     54     14    74%
env/lib/python3.6/site-packages/django/utils/duration.py                                                        28     23    18%
env/lib/python3.6/site-packages/django/utils/encoding.py                                                       102     65    36%
env/lib/python3.6/site-packages/django/utils/formats.py                                                        131    108    18%
env/lib/python3.6/site-packages/django/utils/functional.py                                                     209     73    65%
env/lib/python3.6/site-packages/django/utils/hashable.py                                                        11      3    73%
env/lib/python3.6/site-packages/django/utils/html.py                                                           178    131    26%
env/lib/python3.6/site-packages/django/utils/http.py                                                           210    159    24%
env/lib/python3.6/site-packages/django/utils/inspect.py                                                         28     19    32%
env/lib/python3.6/site-packages/django/utils/ipv6.py                                                            19     14    26%
env/lib/python3.6/site-packages/django/utils/itercompat.py                                                       6      0   100%
env/lib/python3.6/site-packages/django/utils/log.py                                                             97     58    40%
env/lib/python3.6/site-packages/django/utils/lorem_ipsum.py                                                     28     20    29%
env/lib/python3.6/site-packages/django/utils/module_loading.py                                                  47     16    66%
env/lib/python3.6/site-packages/django/utils/numberformat.py                                                    48     44     8%
env/lib/python3.6/site-packages/django/utils/regex_helper.py                                                   185    175     5%
env/lib/python3.6/site-packages/django/utils/safestring.py                                                      31     17    45%
env/lib/python3.6/site-packages/django/utils/six.py                                                            450    230    49%
env/lib/python3.6/site-packages/django/utils/termcolors.py                                                      56     33    41%
env/lib/python3.6/site-packages/django/utils/text.py                                                           198    155    22%
env/lib/python3.6/site-packages/django/utils/timesince.py                                                       41     32    22%
env/lib/python3.6/site-packages/django/utils/timezone.py                                                        98     51    48%
env/lib/python3.6/site-packages/django/utils/topological_sort.py                                                17     13    24%
env/lib/python3.6/site-packages/django/utils/translation/__init__.py                                           146     57    61%
env/lib/python3.6/site-packages/django/utils/translation/reloader.py                                            20     15    25%
env/lib/python3.6/site-packages/django/utils/translation/trans_real.py                                         255    137    46%
env/lib/python3.6/site-packages/django/utils/tree.py                                                            51     18    65%
env/lib/python3.6/site-packages/django/utils/version.py                                                         54     24    56%
env/lib/python3.6/site-packages/django/utils/xmlutils.py                                                        20     11    45%
env/lib/python3.6/site-packages/django/views/__init__.py                                                         2      0   100%
env/lib/python3.6/site-packages/django/views/debug.py                                                          285    240    16%
env/lib/python3.6/site-packages/django/views/decorators/__init__.py                                              0      0   100%
env/lib/python3.6/site-packages/django/views/decorators/cache.py                                                20     11    45%
env/lib/python3.6/site-packages/django/views/decorators/csrf.py                                                 27      6    78%
env/lib/python3.6/site-packages/django/views/decorators/debug.py                                                21     13    38%
env/lib/python3.6/site-packages/django/views/defaults.py                                                        56     40    29%
env/lib/python3.6/site-packages/django/views/generic/__init__.py                                                 8      0   100%
env/lib/python3.6/site-packages/django/views/generic/base.py                                                   109     58    47%
env/lib/python3.6/site-packages/django/views/generic/dates.py                                                  329    227    31%
env/lib/python3.6/site-packages/django/views/generic/detail.py                                                  79     54    32%
env/lib/python3.6/site-packages/django/views/generic/edit.py                                                   114     65    43%
env/lib/python3.6/site-packages/django/views/generic/list.py                                                    99     68    31%
env/lib/python3.6/site-packages/django/views/i18n.py                                                           106     74    30%
env/lib/python3.6/site-packages/django/views/static.py                                                          60     46    23%
env/lib/python3.6/site-packages/djongo/__init__.py                                                               1      0   100%
env/lib/python3.6/site-packages/djongo/base.py                                                                  80      5    94%
env/lib/python3.6/site-packages/djongo/cursor.py                                                                46     17    63%
env/lib/python3.6/site-packages/djongo/database.py                                                              23      1    96%
env/lib/python3.6/site-packages/djongo/features.py                                                               7      0   100%
env/lib/python3.6/site-packages/djongo/introspection.py                                                         68     43    37%
env/lib/python3.6/site-packages/djongo/operations.py                                                            67     27    60%
env/lib/python3.6/site-packages/djongo/schema.py                                                                 5      0   100%
env/lib/python3.6/site-packages/djongo/sql2mongo/__init__.py                                                   139     60    57%
env/lib/python3.6/site-packages/djongo/sql2mongo/converters.py                                                 317    147    54%
env/lib/python3.6/site-packages/djongo/sql2mongo/operators.py                                                  349    143    59%
env/lib/python3.6/site-packages/djongo/sql2mongo/query.py                                                      552    158    71%
env/lib/python3.6/site-packages/dns/__init__.py                                                                  2      0   100%
env/lib/python3.6/site-packages/dns/_compat.py                                                                  38     19    50%
env/lib/python3.6/site-packages/dns/edns.py                                                                    125     84    33%
env/lib/python3.6/site-packages/dns/entropy.py                                                                 106     73    31%
env/lib/python3.6/site-packages/dns/exception.py                                                                44     27    39%
env/lib/python3.6/site-packages/dns/flags.py                                                                    40     14    65%
env/lib/python3.6/site-packages/dns/inet.py                                                                     42     20    52%
env/lib/python3.6/site-packages/dns/ipv4.py                                                                     26      6    77%
env/lib/python3.6/site-packages/dns/ipv6.py                                                                     99     23    77%
env/lib/python3.6/site-packages/dns/message.py                                                                 585    348    41%
env/lib/python3.6/site-packages/dns/name.py                                                                    509    241    53%
env/lib/python3.6/site-packages/dns/opcode.py                                                                   30     13    57%
env/lib/python3.6/site-packages/dns/query.py                                                                   301    191    37%
env/lib/python3.6/site-packages/dns/rcode.py                                                                    45     20    56%
env/lib/python3.6/site-packages/dns/rdata.py                                                                   198     93    53%
env/lib/python3.6/site-packages/dns/rdataclass.py                                                               36     12    67%
env/lib/python3.6/site-packages/dns/rdataset.py                                                                144     94    35%
env/lib/python3.6/site-packages/dns/rdatatype.py                                                               109     14    87%
env/lib/python3.6/site-packages/dns/rdtypes/ANY/NS.py                                                            2      0   100%
env/lib/python3.6/site-packages/dns/rdtypes/ANY/TXT.py                                                           2      0   100%
env/lib/python3.6/site-packages/dns/rdtypes/ANY/__init__.py                                                      2      0   100%
env/lib/python3.6/site-packages/dns/rdtypes/IN/A.py                                                             23      5    78%
env/lib/python3.6/site-packages/dns/rdtypes/IN/AAAA.py                                                          23      5    78%
env/lib/python3.6/site-packages/dns/rdtypes/IN/SRV.py                                                           41     12    71%
env/lib/python3.6/site-packages/dns/rdtypes/IN/__init__.py                                                       2      0   100%
env/lib/python3.6/site-packages/dns/rdtypes/__init__.py                                                          2      0   100%
env/lib/python3.6/site-packages/dns/rdtypes/nsbase.py                                                           40     14    65%
env/lib/python3.6/site-packages/dns/rdtypes/txtbase.py                                                          62     30    52%
env/lib/python3.6/site-packages/dns/renderer.py                                                                131     83    37%
env/lib/python3.6/site-packages/dns/resolver.py                                                                799    557    30%
env/lib/python3.6/site-packages/dns/reversename.py                                                              43     33    23%
env/lib/python3.6/site-packages/dns/rrset.py                                                                    74     47    36%
env/lib/python3.6/site-packages/dns/set.py                                                                     119     76    36%
env/lib/python3.6/site-packages/dns/tokenizer.py                                                               298    244    18%
env/lib/python3.6/site-packages/dns/tsig.py                                                                    125     93    26%
env/lib/python3.6/site-packages/dns/ttl.py                                                                      33     28    15%
env/lib/python3.6/site-packages/dns/wiredata.py                                                                 54     24    56%
env/lib/python3.6/site-packages/idna/__init__.py                                                                 2      0   100%
env/lib/python3.6/site-packages/idna/core.py                                                                   280    242    14%
env/lib/python3.6/site-packages/idna/idnadata.py                                                                 4      0   100%
env/lib/python3.6/site-packages/idna/intranges.py                                                               29     24    17%
env/lib/python3.6/site-packages/idna/package_data.py                                                             1      0   100%
env/lib/python3.6/site-packages/importlib_metadata/__init__.py                                                 194     60    69%
env/lib/python3.6/site-packages/importlib_metadata/_compat.py                                                   24      4    83%
env/lib/python3.6/site-packages/kombu/__init__.py                                                               40      7    82%
env/lib/python3.6/site-packages/kombu/abstract.py                                                               69     30    57%
env/lib/python3.6/site-packages/kombu/clocks.py                                                                 63     31    51%
env/lib/python3.6/site-packages/kombu/common.py                                                                164    115    30%
env/lib/python3.6/site-packages/kombu/compression.py                                                            44     17    61%
env/lib/python3.6/site-packages/kombu/connection.py                                                            426    299    30%
env/lib/python3.6/site-packages/kombu/entity.py                                                                240    151    37%
env/lib/python3.6/site-packages/kombu/exceptions.py                                                             28      5    82%
env/lib/python3.6/site-packages/kombu/five.py                                                                    5      0   100%
env/lib/python3.6/site-packages/kombu/log.py                                                                    95     51    46%
env/lib/python3.6/site-packages/kombu/messaging.py                                                             266    189    29%
env/lib/python3.6/site-packages/kombu/pools.py                                                                 101     54    47%
env/lib/python3.6/site-packages/kombu/resource.py                                                              130    102    22%
env/lib/python3.6/site-packages/kombu/serialization.py                                                         187     87    53%
env/lib/python3.6/site-packages/kombu/transport/__init__.py                                                     29     20    31%
env/lib/python3.6/site-packages/kombu/utils/__init__.py                                                          9      0   100%
env/lib/python3.6/site-packages/kombu/utils/collections.py                                                      23     13    43%
env/lib/python3.6/site-packages/kombu/utils/compat.py                                                           59     36    39%
env/lib/python3.6/site-packages/kombu/utils/div.py                                                              22     18    18%
env/lib/python3.6/site-packages/kombu/utils/encoding.py                                                         49     36    27%
env/lib/python3.6/site-packages/kombu/utils/functional.py                                                      210    137    35%
env/lib/python3.6/site-packages/kombu/utils/imports.py                                                          25      8    68%
env/lib/python3.6/site-packages/kombu/utils/json.py                                                             50     32    36%
env/lib/python3.6/site-packages/kombu/utils/objects.py                                                          33     13    61%
env/lib/python3.6/site-packages/kombu/utils/url.py                                                              64     43    33%
env/lib/python3.6/site-packages/kombu/utils/uuid.py                                                              4      1    75%
env/lib/python3.6/site-packages/markdown/__init__.py                                                            19      5    74%
env/lib/python3.6/site-packages/markdown/__meta__.py                                                             7      0   100%
env/lib/python3.6/site-packages/markdown/blockparser.py                                                         33     18    45%
env/lib/python3.6/site-packages/markdown/blockprocessors.py                                                    280    216    23%
env/lib/python3.6/site-packages/markdown/core.py                                                               150    117    22%
env/lib/python3.6/site-packages/markdown/extensions/__init__.py                                                 36     22    39%
env/lib/python3.6/site-packages/markdown/inlinepatterns.py                                                     299    231    23%
env/lib/python3.6/site-packages/markdown/pep562.py                                                              84     41    51%
env/lib/python3.6/site-packages/markdown/postprocessors.py                                                      46     28    39%
env/lib/python3.6/site-packages/markdown/preprocessors.py                                                      213    183    14%
env/lib/python3.6/site-packages/markdown/serializers.py                                                        100     81    19%
env/lib/python3.6/site-packages/markdown/treeprocessors.py                                                     213    188    12%
env/lib/python3.6/site-packages/markdown/util.py                                                               172    117    32%
env/lib/python3.6/site-packages/more_itertools/__init__.py                                                       2      0   100%
env/lib/python3.6/site-packages/more_itertools/more.py                                                         667    564    15%
env/lib/python3.6/site-packages/more_itertools/recipes.py                                                      138    105    24%
env/lib/python3.6/site-packages/pkg_resources/__init__.py                                                     1553    926    40%
env/lib/python3.6/site-packages/pkg_resources/_vendor/__init__.py                                                0      0   100%
env/lib/python3.6/site-packages/pkg_resources/_vendor/appdirs.py                                               250    218    13%
env/lib/python3.6/site-packages/pkg_resources/_vendor/packaging/__about__.py                                    10      0   100%
env/lib/python3.6/site-packages/pkg_resources/_vendor/packaging/__init__.py                                      3      0   100%
env/lib/python3.6/site-packages/pkg_resources/_vendor/packaging/_compat.py                                      12      1    92%
env/lib/python3.6/site-packages/pkg_resources/_vendor/packaging/_structures.py                                  41     17    59%
env/lib/python3.6/site-packages/pkg_resources/_vendor/packaging/markers.py                                     130     73    44%
env/lib/python3.6/site-packages/pkg_resources/_vendor/packaging/requirements.py                                 72     25    65%
env/lib/python3.6/site-packages/pkg_resources/_vendor/packaging/specifiers.py                                  284    202    29%
env/lib/python3.6/site-packages/pkg_resources/_vendor/packaging/version.py                                     150     49    67%
env/lib/python3.6/site-packages/pkg_resources/_vendor/pyparsing.py                                            2528   1423    44%
env/lib/python3.6/site-packages/pkg_resources/_vendor/six.py                                                   444    209    53%
env/lib/python3.6/site-packages/pkg_resources/extern/__init__.py                                                35      5    86%
env/lib/python3.6/site-packages/pkg_resources/py31compat.py                                                     12      5    58%
env/lib/python3.6/site-packages/pymongo/__init__.py                                                             31      6    81%
env/lib/python3.6/site-packages/pymongo/aggregation.py                                                          95     25    74%
env/lib/python3.6/site-packages/pymongo/auth.py                                                                297    167    44%
env/lib/python3.6/site-packages/pymongo/bulk.py                                                                313    167    47%
env/lib/python3.6/site-packages/pymongo/change_stream.py                                                       145    107    26%
env/lib/python3.6/site-packages/pymongo/client_options.py                                                      124      8    94%
env/lib/python3.6/site-packages/pymongo/client_session.py                                                      375    195    48%
env/lib/python3.6/site-packages/pymongo/collation.py                                                            63     31    51%
env/lib/python3.6/site-packages/pymongo/collection.py                                                          725    459    37%
env/lib/python3.6/site-packages/pymongo/command_cursor.py                                                      137     64    53%
env/lib/python3.6/site-packages/pymongo/common.py                                                              410    194    53%
env/lib/python3.6/site-packages/pymongo/compression_support.py                                                  87     52    40%
env/lib/python3.6/site-packages/pymongo/cursor.py                                                              505    290    43%
env/lib/python3.6/site-packages/pymongo/cursor_manager.py                                                       12      5    58%
env/lib/python3.6/site-packages/pymongo/database.py                                                            360    229    36%
env/lib/python3.6/site-packages/pymongo/driver_info.py                                                          10      5    50%
env/lib/python3.6/site-packages/pymongo/encryption_options.py                                                   31     21    32%
env/lib/python3.6/site-packages/pymongo/errors.py                                                               71     28    61%
env/lib/python3.6/site-packages/pymongo/helpers.py                                                             122     74    39%
env/lib/python3.6/site-packages/pymongo/ismaster.py                                                             74      9    88%
env/lib/python3.6/site-packages/pymongo/max_staleness_selectors.py                                              39     30    23%
env/lib/python3.6/site-packages/pymongo/message.py                                                             841    511    39%
env/lib/python3.6/site-packages/pymongo/mongo_client.py                                                        630    304    52%
env/lib/python3.6/site-packages/pymongo/mongo_replica_set_client.py                                              9      3    67%
env/lib/python3.6/site-packages/pymongo/monitor.py                                                             129     48    63%
env/lib/python3.6/site-packages/pymongo/monitoring.py                                                          478    273    43%
env/lib/python3.6/site-packages/pymongo/monotonic.py                                                            14      2    86%
env/lib/python3.6/site-packages/pymongo/network.py                                                             171     77    55%
env/lib/python3.6/site-packages/pymongo/operations.py                                                          120     70    42%
env/lib/python3.6/site-packages/pymongo/periodic_executor.py                                                    92     31    66%
env/lib/python3.6/site-packages/pymongo/pool.py                                                                600    224    63%
env/lib/python3.6/site-packages/pymongo/read_concern.py                                                         25     12    52%
env/lib/python3.6/site-packages/pymongo/read_preferences.py                                                    145     41    72%
env/lib/python3.6/site-packages/pymongo/response.py                                                             32      8    75%
env/lib/python3.6/site-packages/pymongo/results.py                                                              79     34    57%
env/lib/python3.6/site-packages/pymongo/saslprep.py                                                             33     25    24%
env/lib/python3.6/site-packages/pymongo/server.py                                                              107     38    64%
env/lib/python3.6/site-packages/pymongo/server_description.py                                                   94     10    89%
env/lib/python3.6/site-packages/pymongo/server_selectors.py                                                     63     23    63%
env/lib/python3.6/site-packages/pymongo/server_type.py                                                           3      0   100%
env/lib/python3.6/site-packages/pymongo/settings.py                                                             58      3    95%
env/lib/python3.6/site-packages/pymongo/son_manipulator.py                                                      67     46    31%
env/lib/python3.6/site-packages/pymongo/srv_resolver.py                                                         62     22    65%
env/lib/python3.6/site-packages/pymongo/ssl_match_hostname.py                                                   65     29    55%
env/lib/python3.6/site-packages/pymongo/ssl_support.py                                                         102     55    46%
env/lib/python3.6/site-packages/pymongo/thread_util.py                                                          80     30    62%
env/lib/python3.6/site-packages/pymongo/topology.py                                                            303    117    61%
env/lib/python3.6/site-packages/pymongo/topology_description.py                                                201     59    71%
env/lib/python3.6/site-packages/pymongo/uri_parser.py                                                          217     94    57%
env/lib/python3.6/site-packages/pymongo/write_concern.py                                                        52     29    44%
env/lib/python3.6/site-packages/pytz/__init__.py                                                               196    120    39%
env/lib/python3.6/site-packages/pytz/exceptions.py                                                               6      0   100%
env/lib/python3.6/site-packages/pytz/lazy.py                                                                   100     59    41%
env/lib/python3.6/site-packages/pytz/tzfile.py                                                                  77     66    14%
env/lib/python3.6/site-packages/pytz/tzinfo.py                                                                 178    126    29%
env/lib/python3.6/site-packages/requests/__init__.py                                                            55     13    76%
env/lib/python3.6/site-packages/requests/__version__.py                                                         10      0   100%
env/lib/python3.6/site-packages/requests/_internal_utils.py                                                     16     12    25%
env/lib/python3.6/site-packages/requests/adapters.py                                                           222    169    24%
env/lib/python3.6/site-packages/requests/api.py                                                                 22     12    45%
env/lib/python3.6/site-packages/requests/auth.py                                                               174    141    19%
env/lib/python3.6/site-packages/requests/certs.py                                                                4      1    75%
env/lib/python3.6/site-packages/requests/compat.py                                                              38     13    66%
env/lib/python3.6/site-packages/requests/cookies.py                                                            238    177    26%
env/lib/python3.6/site-packages/requests/exceptions.py                                                          35      6    83%
env/lib/python3.6/site-packages/requests/hooks.py                                                               15     11    27%
env/lib/python3.6/site-packages/requests/models.py                                                             446    374    16%
env/lib/python3.6/site-packages/requests/packages.py                                                             6      0   100%
env/lib/python3.6/site-packages/requests/sessions.py                                                           284    233    18%
env/lib/python3.6/site-packages/requests/status_codes.py                                                        15      0   100%
env/lib/python3.6/site-packages/requests/structures.py                                                          39     19    51%
env/lib/python3.6/site-packages/requests/utils.py                                                              443    376    15%
env/lib/python3.6/site-packages/rest_auth/__init__.py                                                            0      0   100%
env/lib/python3.6/site-packages/rest_auth/admin.py                                                               0      0   100%
env/lib/python3.6/site-packages/rest_auth/models.py                                                              4      0   100%
env/lib/python3.6/site-packages/rest_auth/registration/__init__.py                                               0      0   100%
env/lib/python3.6/site-packages/rest_auth/utils.py                                                              20     13    35%
env/lib/python3.6/site-packages/rest_framework/__init__.py                                                      13      0   100%
env/lib/python3.6/site-packages/rest_framework/apps.py                                                           6      0   100%
env/lib/python3.6/site-packages/rest_framework/authentication.py                                               102     72    29%
env/lib/python3.6/site-packages/rest_framework/authtoken/__init__.py                                             1      0   100%
env/lib/python3.6/site-packages/rest_framework/authtoken/admin.py                                                7      0   100%
env/lib/python3.6/site-packages/rest_framework/authtoken/apps.py                                                 5      0   100%
env/lib/python3.6/site-packages/rest_framework/authtoken/management/__init__.py                                  0      0   100%
env/lib/python3.6/site-packages/rest_framework/authtoken/migrations/0001_initial.py                              5      0   100%
env/lib/python3.6/site-packages/rest_framework/authtoken/migrations/0002_auto_20160226_1747.py                   5      0   100%
env/lib/python3.6/site-packages/rest_framework/authtoken/migrations/__init__.py                                  0      0   100%
env/lib/python3.6/site-packages/rest_framework/authtoken/models.py                                              21      5    76%
env/lib/python3.6/site-packages/rest_framework/checks.py                                                         7      1    86%
env/lib/python3.6/site-packages/rest_framework/compat.py                                                       128     68    47%
env/lib/python3.6/site-packages/rest_framework/exceptions.py                                                   142     68    52%
env/lib/python3.6/site-packages/rest_framework/fields.py                                                      1040    698    33%
env/lib/python3.6/site-packages/rest_framework/generics.py                                                     101     52    49%
env/lib/python3.6/site-packages/rest_framework/management/__init__.py                                            0      0   100%
env/lib/python3.6/site-packages/rest_framework/metadata.py                                                      58     43    26%
env/lib/python3.6/site-packages/rest_framework/mixins.py                                                        53     35    34%
env/lib/python3.6/site-packages/rest_framework/negotiation.py                                                   40     27    32%
env/lib/python3.6/site-packages/rest_framework/parsers.py                                                      120     85    29%
env/lib/python3.6/site-packages/rest_framework/permissions.py                                                  117     65    44%
env/lib/python3.6/site-packages/rest_framework/relations.py                                                    269    167    38%
env/lib/python3.6/site-packages/rest_framework/renderers.py                                                    549    402    27%
env/lib/python3.6/site-packages/rest_framework/request.py                                                      223    174    22%
env/lib/python3.6/site-packages/rest_framework/response.py                                                      48     40    17%
env/lib/python3.6/site-packages/rest_framework/reverse.py                                                       32     23    28%
env/lib/python3.6/site-packages/rest_framework/routers.py                                                      151     27    82%
env/lib/python3.6/site-packages/rest_framework/schemas/__init__.py                                              12      7    42%
env/lib/python3.6/site-packages/rest_framework/schemas/coreapi.py                                              311    263    15%
env/lib/python3.6/site-packages/rest_framework/schemas/generators.py                                           131    100    24%
env/lib/python3.6/site-packages/rest_framework/schemas/inspectors.py                                            31      8    74%
env/lib/python3.6/site-packages/rest_framework/schemas/openapi.py                                              283    251    11%
env/lib/python3.6/site-packages/rest_framework/schemas/utils.py                                                 21     16    24%
env/lib/python3.6/site-packages/rest_framework/schemas/views.py                                                 29     15    48%
env/lib/python3.6/site-packages/rest_framework/serializers.py                                                  642    505    21%
env/lib/python3.6/site-packages/rest_framework/settings.py                                                      62     18    71%
env/lib/python3.6/site-packages/rest_framework/status.py                                                        69      5    93%
env/lib/python3.6/site-packages/rest_framework/templatetags/__init__.py                                          0      0   100%
env/lib/python3.6/site-packages/rest_framework/templatetags/rest_framework.py                                  204    156    24%
env/lib/python3.6/site-packages/rest_framework/urlpatterns.py                                                   63     27    57%
env/lib/python3.6/site-packages/rest_framework/urls.py                                                           4      0   100%
env/lib/python3.6/site-packages/rest_framework/utils/__init__.py                                                 0      0   100%
env/lib/python3.6/site-packages/rest_framework/utils/breadcrumbs.py                                             28     26     7%
env/lib/python3.6/site-packages/rest_framework/utils/encoders.py                                                48     37    23%
env/lib/python3.6/site-packages/rest_framework/utils/field_mapping.py                                          146    128    12%
env/lib/python3.6/site-packages/rest_framework/utils/formatting.py                                              46     28    39%
env/lib/python3.6/site-packages/rest_framework/utils/html.py                                                    30     25    17%
env/lib/python3.6/site-packages/rest_framework/utils/humanize_datetime.py                                       15     10    33%
env/lib/python3.6/site-packages/rest_framework/utils/json.py                                                    16      9    44%
env/lib/python3.6/site-packages/rest_framework/utils/mediatypes.py                                              39     30    23%
env/lib/python3.6/site-packages/rest_framework/utils/model_meta.py                                              54     42    22%
env/lib/python3.6/site-packages/rest_framework/utils/representation.py                                          59     50    15%
env/lib/python3.6/site-packages/rest_framework/utils/serializer_helpers.py                                      86     52    40%
env/lib/python3.6/site-packages/rest_framework/utils/urls.py                                                    14     10    29%
env/lib/python3.6/site-packages/rest_framework/validators.py                                                   139     96    31%
env/lib/python3.6/site-packages/rest_framework/views.py                                                        227    159    30%
